expansion,card_code,name_ja,card_page_url,image_url,release_dates,products,illustrator_name,qa_count,qa_text,effect_text
hPR,hBP01-028,IRyS,https://hololive-official-cardgame.com/cardlist/?id=509&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-028_P.png,,PRカード,カードナンバー：hBP01-028,0,,"カードタイプ
ホロメン
タグ
#EN
#Promise
#歌
レアリティ
P
収録商品
PRカード
色
HP
100
Bloomレベル
Debut
バトンタッチ
アーツ
ハイRyS！　30
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP01-028"
hPR,hBP01-030,IRyS,https://hololive-official-cardgame.com/cardlist/?id=207&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-030_P.png,,PRカード,カードナンバー：hBP01-030,2,"Q: Q センターホロメンとコラボホロメンに〈IRyS〉が1人ずついます。それぞれをhBP01-030〈IRyS〉にBloomした場合、ブルームエフェクト「ステージを希望で包もう！」が合計2回発揮されることで、センターホロメンとコラボホロメンのアーツは合計＋60されますか？
A: A はい、効果が重複して適用されてアーツダメージが合計+60されます。

Q: Q hBP01-030〈IRyS〉のブルームエフェクト「ステージを希望で包もう！」の「このターンの間、自分の#Promiseを持つ[センターホロメンとコラボホロメン]のアーツ+30。」はアーツのテキストによる特殊ダメージも+30されますか？
A: A いいえ、プラスされません。","カードタイプ
ホロメン
タグ
#EN
#Promise
#歌
レアリティ
P
収録商品
PRカード
色
HP
110
Bloomレベル
1st
バトンタッチ
キーワード
ステージを希望で包もう！
このターンの間、自分の#Promiseを持つ[センターホロメンとコラボホロメン]のアーツ+30。
アーツ
一生懸命歌うから見ててね！　40
カードナンバー：
hBP01-030"
hPR,hBP01-031,IRyS,https://hololive-official-cardgame.com/cardlist/?id=488&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-031_P.png,,PRカード,イラストレーター名：mizuカードナンバー：hBP01-031,1,"Q: Q hBP01-031〈IRyS〉のコラボエフェクト「希望の庭園」の能力でホロパワーにあるカードを見た時、必ず1枚を手札に加え、デッキの上から1枚をホロパワーに置かなければなりませんか？
A: A はい、ホロパワーが１枚でもある場合は加えなければなりません。","カードタイプ
ホロメン
タグ
#EN
#Promise
#歌
レアリティ
P
収録商品
PRカード
色
HP
200
Bloomレベル
2nd
バトンタッチ
キーワード
希望の庭園
自分のホロパワーを見る。その中から１枚を公開し、手札に加える。そして自分のデッキの上から１枚をホロパワーにする。
アーツ
約束の力　50+
自分の#Promiseを持つホロメン１人につき、このアーツ+20。
イラストレーター名：
mizu
カードナンバー：
hBP01-031"
hPR,hBP01-032,アキ・ローゼンタール,https://hololive-official-cardgame.com/cardlist/?id=178&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-032_P.png,,PRカード,カードナンバー：hBP01-032,0,,"カードタイプ
ホロメン
タグ
#JP
#1期生
#ハーフエルフ
#お酒
レアリティ
P
収録商品
PRカード
色
HP
100
Bloomレベル
Debut
バトンタッチ
アーツ
アロ～ナ！　30
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP01-032"
hPR,hBP01-035,アキ・ローゼンタール,https://hololive-official-cardgame.com/cardlist/?id=1402&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-035_P.png,,PRカード,イラストレーター名：夏炉カードナンバー：hBP01-035,4,"Q: Q hBP01-035〈アキ・ローゼンタール〉のブルームエフェクト「ブレーメンの音楽祭」やhBP05-026〈アキ・ローゼンタール〉のコラボエフェクト「トワイライトリゾート」の能力で、アーカイブにあるhBP05-082〈アキ・ローゼンタールの斧〉をステージのホロメンに付ける場合、手札1枚か自分のステージのhBP01-114〈石の斧〉をアーカイブしなければなりませんか？
A: A いいえ、アーカイブする必要はありません。

Q: Q hBP01-035〈アキ・ローゼンタール〉のブルームエフェクト「ブレーメンの音楽祭」やhBP05-026〈アキ・ローゼンタール〉のコラボエフェクト「トワイライトリゾート」の能力で、すでにhBP01-114〈石の斧〉が付いているホロメンを選んでhBP05-082〈アキ・ローゼンタールの斧〉に付け替えることはできますか？
A: A いいえ、できません。

Q: Q hBP01-035〈アキ・ローゼンタール〉のアーツ「アキロゼ幻想曲」はエールデッキにカードが無くても使用することはできますか？
A: A はい、できます。

Q: Q hBP01-035〈アキ・ローゼンタール〉のアーツ「アキロゼ幻想曲」のエールを送る効果は、エールの色を確認した後に、エールを送るホロメンを選ぶことができますか？
A: A はい、可能です。 エールデッキの上から1枚を表にして、その後エールを送るホロメンを選ぶことができます。","カードタイプ
ホロメン
タグ
#JP
#1期生
#ハーフエルフ
#お酒
レアリティ
P
収録商品
PRカード
色
HP
120
Bloomレベル
1st
バトンタッチ
キーワード
ブレーメンの音楽祭
自分のアーカイブのツール１枚を自分のホロメンに付けられる。
アーツ
アキロゼ幻想曲　40
このホロメンにツールが付いている時、自分のエールデッキの上から１枚を、自分のホロメンに送る。
イラストレーター名：
夏炉
カードナンバー：
hBP01-035"
hPR,hBP01-036,アキ・ローゼンタール,https://hololive-official-cardgame.com/cardlist/?id=208&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-036_P.png,,PRカード,カードナンバー：hBP01-036,1,"Q: Q hBP01-036〈アキ・ローゼンタール〉のコラボエフェクト「ロゼ隊のみんな応援しててね！」の能力でHPが減っていないホロメンを選ぶことはできますか？
A: A はい、選べます。 ただし、回復した扱いにはなりません。","カードタイプ
ホロメン
タグ
#JP
#1期生
#ハーフエルフ
#お酒
レアリティ
P
収録商品
PRカード
色
HP
100
Bloomレベル
1st
バトンタッチ
キーワード
ロゼ隊のみんな応援しててね！
自分のホロメン１人のHP20回復。
アーツ
今日もがんばローゼ！　30
カードナンバー：
hBP01-036"
hPR,hBP01-037,アキ・ローゼンタール,https://hololive-official-cardgame.com/cardlist/?id=489&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-037_P.png,,PRカード,イラストレーター名：りんけてんカードナンバー：hBP01-037,3,"Q: Q hBP01-114〈石の斧〉が付いている自分のhBP01-037〈アキ・ローゼンタール〉が、hBP01-037〈アキ・ローゼンタール〉のブルームエフェクト「ゴシックドール」によって回復した場合、hBP01-114〈石の斧〉の能力でカードを引けますか
A: A はい、引けます。

Q: Q hBP01-037〈アキ・ローゼンタール〉のブルームエフェクト「ゴシックドール」は、選んだホロメンのHPが減っていない場合でも、エールを送ることはできますか？
A: A はい、できます。

Q: Q hBP01-037〈アキ・ローゼンタール〉のブルームエフェクト「ゴシックドール」の効果の解決中、エールデッキにカードが無いため、エールを送ることができませんでした。この場合、HPを回復することはできますか？
A: A はい、できます。","カードタイプ
ホロメン
タグ
#JP
#1期生
#ハーフエルフ
#お酒
レアリティ
P
収録商品
PRカード
色
HP
190
Bloomレベル
2nd
バトンタッチ
キーワード
ゴシックドール
自分のエールデッキの上から１枚を、自分のホロメンに送る。その後、このホロメンにツールが付いている時、このホロメンのHP40回復。
アーツ
秘密の合鍵　70+
このホロメンにツールが付いている時、このアーツ+50。
イラストレーター名：
りんけてん
カードナンバー：
hBP01-037"
hPR,hBP01-038,兎田ぺこら,https://hololive-official-cardgame.com/cardlist/?id=191&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-038_P.png,,PRカード,カードナンバー：hBP01-038,0,,"カードタイプ
ホロメン
タグ
#JP
#3期生
#ケモミミ
レアリティ
P
収録商品
PRカード
色
HP
90
Bloomレベル
Debut
バトンタッチ
アーツ
こんぺこー！　20+
サイコロを１回振れる：偶数の時、このアーツ+20。
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP01-038"
hPR,hBP01-039,兎田ぺこら,https://hololive-official-cardgame.com/cardlist/?id=1720&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-039_P.png,,PRカード,イラストレーター名：憂姫はぐれカードナンバー：hBP01-039,1,"Q: Q hBP01-039〈兎田ぺこら〉のコラボエフェクト「ギャラクシーアイドル」はエールデッキにカードが無い場合でも、能力でサイコロを振ることはできますか？
A: A はい、できます。","カードタイプ
ホロメン
タグ
#JP
#3期生
#ケモミミ
レアリティ
P
収録商品
PRカード
色
HP
60
Bloomレベル
Debut
バトンタッチ
キーワード
ギャラクシーアイドル
自分の推しホロメンが〈兎田ぺこら〉の時、サイコロを1回振れる：偶数の時、自分のエールデッキの上から1枚を、自分のホロメンに送る。
アーツ
無重力ジャンプ！　30
イラストレーター名：
憂姫はぐれ
カードナンバー：
hBP01-039"
hPR,hBP01-041,兎田ぺこら,https://hololive-official-cardgame.com/cardlist/?id=209&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-041_P.png,,PRカード,カードナンバー：hBP01-041,0,,"カードタイプ
ホロメン
タグ
#JP
#3期生
#ケモミミ
レアリティ
P
収録商品
PRカード
色
HP
90
Bloomレベル
1st
バトンタッチ
キーワード
成長した兎田ぺこらを
自分のエールデッキの上から１枚を、自分のセンターホロメンかコラボホロメンに送る。
アーツ
見逃しちゃだめぺこだよ！　30
カードナンバー：
hBP01-041"
hPR,hBP01-044,AZKi,https://hololive-official-cardgame.com/cardlist/?id=190&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-044_P.png,,PRカード,カードナンバー：hBP01-044,0,,"カードタイプ
ホロメン
タグ
#JP
#0期生
#歌
レアリティ
P
収録商品
PRカード
色
HP
100
Bloomレベル
Debut
バトンタッチ
アーツ
こんあずき～　20
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP01-044"
hPR,hBP01-046,AZKi,https://hololive-official-cardgame.com/cardlist/?id=210&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-046_P.png,,PRカード,カードナンバー：hBP01-046,1,"Q: Q hBP01-046〈AZKi〉のブルームエフェクト「開拓者のみんながいたから」の能力で選んだエールを、元々付いていたホロメンに付け直すことはできますか？
A: A いいえ、現在そのカードが付けられているホロメンと付け替える先のホロメンが同一のホロメンである場合、何もしません。","カードタイプ
ホロメン
タグ
#JP
#0期生
#歌
レアリティ
P
収録商品
PRカード
色
HP
100
Bloomレベル
1st
バトンタッチ
キーワード
開拓者のみんながいたから
自分のステージのエール１～３枚を選び、自分のホロメンに割り振って付け替えられる。
アーツ
こんな素敵な世界に来れました！　30
カードナンバー：
hBP01-046"
hPR,hBP01-048,風真いろは,https://hololive-official-cardgame.com/cardlist/?id=179&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-048_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,カードナンバー：hBP01-048,0,,"カードタイプ
ホロメン
タグ
#JP
#秘密結社holoX
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
120
Bloomレベル
Debut
バトンタッチ
アーツ
皆殿、風真いろはでござる～　20
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP01-048"
hPR,hBP01-050,風真いろは,https://hololive-official-cardgame.com/cardlist/?id=211&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-050_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,カードナンバー：hBP01-050,4,"Q: Q 自分のセンターホロメンが赤の2ndホロメンでコラボホロメンがhBP01-050〈風真いろは〉の時、相手がhBP01-050〈風真いろは〉へアーツを使いました。 この場合、hSD13-001〈エリザベス・ローズ・ブラッドフレイム〉の推しスキル「秩序の先駆者」を使って、赤のセンターポジションの2ndホロメンが代わりにダメージを受けることはできますか？
A: A はい、できます。

Q: Q hBP01-050〈風真いろは〉のアーツ「元気を全力でお届けします！」はエールデッキにカードが無くても使用することはできますか？
A: A はい、使用できます。

Q: Q hBP01-050〈風真いろは〉のアーツ「元気を全力でお届けします！」のエールを送る能力は、エールの色を確認した後、エールを送るホロメンを選ぶことができますか？
A: A はい、可能です。 エールデッキの上から1枚を表にして、その後エールを送るホロメンを選んでください。

Q: Q 相手のhBP01-050〈風真いろは〉のギフト「用心棒」が発揮している状態で、hBP01-009〈天音かなた〉の〈こんかなた～〉を使用することはできますか？
A: A アーツの使用を宣言できますが、正常にアーツの対象を選ぶことができないため、アーツを使ったことにはならず、ダメージを与えることはできません。 [2025/03/11更新]hBP01-009〈天音かなた〉にhBP01-114〈石の斧〉が付いている場合でも、「このツールが付いているホロメンがアーツを使った時」能力は発揮しません。","カードタイプ
ホロメン
タグ
#JP
#秘密結社holoX
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
140
Bloomレベル
1st
バトンタッチ
キーワード
用心棒
[コラボポジション限定]相手のホロメンのアーツは、自分のコラボホロメンしか対象にできない（特殊ダメージは除く）。
アーツ
元気を全力でお届けします！　20
自分のエールデッキの上から１枚を、自分の〈風真いろは〉以外の#秘密結社holoXを持つホロメンに送る。
カードナンバー：
hBP01-050"
hPR,hBP01-052,アイラニ・イオフィフティーン,https://hololive-official-cardgame.com/cardlist/?id=510&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-052_P.png,,PRカード,カードナンバー：hBP01-052,0,,"カードタイプ
ホロメン
タグ
#ID
#ID1期生
#絵
レアリティ
P
収録商品
PRカード
色
HP
70
Bloomレベル
Debut
バトンタッチ
アーツ
スラマッパギ！　10
自分のステージのエール１枚を、自分の#IDを持つホロメンに付け替えられる。
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP01-052"
hPR,hBP01-054,アイラニ・イオフィフティーン,https://hololive-official-cardgame.com/cardlist/?id=212&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-054_P.png,,PRカード,カードナンバー：hBP01-054,1,"Q: Q hBP01-054〈アイラニ・イオフィフティーン〉のブルームエフェクト「緑の光が広がる海」の能力で、このカード以外の「アイラニ・イオフィフティーン」にエールを送ることはできますか？
A: A いいえ、できません。","カードタイプ
ホロメン
タグ
#ID
#ID1期生
#絵
レアリティ
P
収録商品
PRカード
色
HP
120
Bloomレベル
1st
バトンタッチ
キーワード
緑の光が広がる海
自分のエールデッキの上から１枚を、自分の〈アイラニ・イオフィフティーン〉以外の#IDを持つホロメンに送る。
アーツ
楽しみにしてるよ！　30
カードナンバー：
hBP01-054"
hPR,hBP01-055,アイラニ・イオフィフティーン,https://hololive-official-cardgame.com/cardlist/?id=490&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-055_P.png,,PRカード,イラストレーター名：高崎律カードナンバー：hBP01-055,2,"Q: Q hBP01-055〈アイラニ・イオフィフティーン〉のコラボエフェクト「AREA 15」の能力に表記されている「自分のアーカイブのエール１枚ずつを、自分の#IDを持つホロメン１～３人に送れる。」とは、アーカイブのエールを1種類ずつ選んで１～３人に送れるということでしょうか？
A: A いいえ、１～３人にアーカイブのエールの種類を問わず１枚ずつ送ることができます。

Q: Q hBP01-055〈アイラニ・イオフィフティーン〉のコラボエフェクト「AREA 15」の「エール１枚ずつ」とは色1色につき、1枚ですか？
A: A いいえ、エールを送るホロメン1人につき、1枚ずつになります。 同じ色も選択することができます。","カードタイプ
ホロメン
タグ
#ID
#ID1期生
#絵
レアリティ
P
収録商品
PRカード
色
HP
180
Bloomレベル
2nd
バトンタッチ
キーワード
AREA 15
自分のアーカイブのエール１枚ずつを、自分の#IDを持つホロメン１～３人に送れる。
アーツ
リレーションスカイ　100+
自分のステージに〈アイラニ・イオフィフティーン〉以外の#IDを持つホロメンがいる時、このアーツ+50。
イラストレーター名：
高崎律
カードナンバー：
hBP01-055"
hPR,hBP01-056,鷹嶺ルイ,https://hololive-official-cardgame.com/cardlist/?id=192&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-056_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,カードナンバー：hBP01-056,0,,"カードタイプ
ホロメン
タグ
#JP
#秘密結社holoX
#トリ
#お酒
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
100
Bloomレベル
Debut
バトンタッチ
アーツ
皆さん、待っ鷹ね？　30
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP01-056"
hPR,hBP01-060,鷹嶺ルイ,https://hololive-official-cardgame.com/cardlist/?id=213&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-060_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,カードナンバー：hBP01-060,1,"Q: Q hBP01-060〈鷹嶺ルイ〉のブルームエフェクト「本当にみんなのおかげ！！」は1stホロメンからBloomしても能力は発揮しますか？
A: A いいえ、発揮しません。","カードタイプ
ホロメン
タグ
#JP
#秘密結社holoX
#トリ
#お酒
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
100
Bloomレベル
1st
バトンタッチ
キーワード
本当にみんなのおかげ！！
DebutからBloomした時、自分の手札１枚をアーカイブできる：自分のデッキを２枚引く。
アーツ
しっかりついてきてよね！　40
カードナンバー：
hBP01-060"
hPR,hBP01-061,鷹嶺ルイ,https://hololive-official-cardgame.com/cardlist/?id=491&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-061_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,イラストレーター名：でいりーカードナンバー：hBP01-061,2,"Q: Q hBP01-061〈鷹嶺ルイ〉のアーツ「ホークレイヴ」は能力で必ず1枚以上アーカイブしなければならないですか？
A: A いいえ、1枚もアーカイブしないことを選べます。

Q: Q hBP01-061〈鷹嶺ルイ〉のブルームエフェクト「組織の司令塔」は、手札に戻せるホロメンがあっても戻さないことを選べますか？
A: A はい、選べます。 この能力は「手札に戻せる。」と表記されているので戻さないことを選べます。","カードタイプ
ホロメン
タグ
#JP
#秘密結社holoX
#トリ
#お酒
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
190
Bloomレベル
2nd
バトンタッチ
キーワード
組織の司令塔
自分のアーカイブの#秘密結社holoXを持つホロメン１～２枚を手札に戻せる。
アーツ
ホークレイヴ　60
自分の手札１～５枚をアーカイブできる：相手のセンターホロメンかコラボホロメンどちらかに、アーカイブしたカード１枚につき特殊ダメージ20を与える。
イラストレーター名：
でいりー
カードナンバー：
hBP01-061"
hPR,hBP01-062,小鳥遊キアラ,https://hololive-official-cardgame.com/cardlist/?id=193&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-062_P.png,,PRカード,カードナンバー：hBP01-062,0,,"カードタイプ
ホロメン
タグ
#EN
#Myth
#トリ
レアリティ
P
収録商品
PRカード
色
HP
90
Bloomレベル
Debut
バトンタッチ
アーツ
キッケリキー！　20+
自分の手札１枚をアーカイブできる：このアーツ+20。
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP01-062"
hPR,hBP01-065,小鳥遊キアラ,https://hololive-official-cardgame.com/cardlist/?id=214&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-065_P.png,,PRカード,カードナンバー：hBP01-065,3,"Q: Q hBP01-065〈小鳥遊キアラ〉のブルームエフェクト「Let's do this!!!!」で、デッキの上から見た3枚の中にホロメンがあった場合でも、そのホロメンを手札に加えずに、3枚すべてをアーカイブできますか？
A: A はい、できます。

Q: Q hBP01-121〈Kotori〉がセットされている1stホロメンのhBP01-065〈小鳥遊キアラ〉に対して、1stホロメンのhBP01-066〈小鳥遊キアラ〉をBloomした場合、hBP01-121〈Kotori〉の能力でカードを引くことができますか？
A: A いいえ、できません。 Bloomレベルが上がるとは、Debutから1stホロメン、1stホロメンから2ndホロメンになることを指します。同じBloomレベルにBloomした場合は、Bloomレベルが上がったとは扱いません。

Q: Q hBP01-065〈小鳥遊キアラ〉のブルームエフェクト「Let's do this!!!!」は、デッキの残り枚数が2枚以下の時に効果を解決できますか？
A: A はい、できます。 その場合は、見る枚数は少なくなりますが、その後の効果は通常と同様に処理をします。","カードタイプ
ホロメン
タグ
#EN
#Myth
#トリ
レアリティ
P
収録商品
PRカード
色
HP
110
Bloomレベル
1st
バトンタッチ
キーワード
Let's do this!!!!
自分のデッキの上から３枚を見る。その中から、ホロメン１枚を公開し、手札に加える。そして残ったカードをアーカイブする。
アーツ
盛り上げたいとおもいます！　40
カードナンバー：
hBP01-065"
hPR,hBP01-068,尾丸ポルカ,https://hololive-official-cardgame.com/cardlist/?id=180&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-068_P.png,,PRカード,カードナンバー：hBP01-068,1,"Q: Q hSD11-007〈水宮枢〉のアーツ「しゅぴしゅわー」の能力で、バトンタッチに必要な無色+1されたhBP01-068〈尾丸ポルカ〉に、hBP05-075〈牛丼〉を使いました。 この場合、バトンタッチに必要な「無色」はいくつになりますか？
A: A この場合、0になります。","カードタイプ
ホロメン
タグ
#JP
#5期生
#ケモミミ
レアリティ
P
収録商品
PRカード
色
HP
70
Bloomレベル
Debut
バトンタッチ
アーツ
ポルカおるよ！　20
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP01-068"
hPR,hBP01-070,尾丸ポルカ,https://hololive-official-cardgame.com/cardlist/?id=215&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-070_P_01.png,,PRカード,カードナンバー：hBP01-070,0,,"カードタイプ
ホロメン
タグ
#JP
#5期生
#ケモミミ
レアリティ
P
収録商品
PRカード
色
HP
110
Bloomレベル
1st
バトンタッチ
キーワード
宴の始まりだ！
自分のデッキから、ファン１枚を公開し、手札に加える。そしてデッキをシャッフルする。
アーツ
共依存　70
このアーツは、このホロメンに〈座員〉が付いていないと使えない。
カードナンバー：
hBP01-070"
hPR,hBP01-072,ハコス・ベールズ,https://hololive-official-cardgame.com/cardlist/?id=181&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-072_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,カードナンバー：hBP01-072,0,,"カードタイプ
ホロメン
タグ
#EN
#Promise
#ケモミミ
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
80
Bloomレベル
Debut
バトンタッチ
アーツ
WAZZUP!!　20
このホロメンに赤エールが付いている時、サイコロを１回振れる：奇数の時、相手のコラボホロメンに特殊ダメージ20を与える。
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP01-072"
hPR,hBP01-074,ハコス・ベールズ,https://hololive-official-cardgame.com/cardlist/?id=216&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-074_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,カードナンバー：hBP01-074,1,"Q: Q hBP01-074〈ハコス・ベールズ〉のブルームエフェクト「ネズミアイドルがいよいよ登場！」は1stホロメンからBloomしても能力は発揮しますか？
A: A いいえ、発揮しません。","カードタイプ
ホロメン
タグ
#EN
#Promise
#ケモミミ
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
90
Bloomレベル
1st
バトンタッチ
キーワード
ネズミアイドルがいよいよ登場！
DebutからBloomした時、自分のアーカイブの[Debutホロメンか1stホロメン]１枚を手札に戻せる：戻したカードが#ENを持つ時、相手のコラボホロメンに特殊ダメージ20を与える。
アーツ
楽しい時間の始まりだ！　30
カードナンバー：
hBP01-074"
hPR,hBP01-075,ハコス・ベールズ,https://hololive-official-cardgame.com/cardlist/?id=492&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-075_P.png,,【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」 / PRカード,イラストレーター名：COGAカードナンバー：hBP01-075,1,"Q: Q hBP01-075〈ハコス・ベールズ〉のコラボエフェクト「カオスシャッフル」の能力は、相手の手札が無い状態かつ、自分の手札が1枚以上ある状態の場合、効果の解決はできますか？
A: A はい、能力は発揮されます。 一方のプレイヤーの手札が無い（0枚）の場合でも、手札を1枚以上持っているプレイヤーがいる場合は、そのプレイヤーだけ効果を解決して処理を終了します。","カードタイプ
ホロメン
タグ
#EN
#Promise
#ケモミミ
レアリティ
P
収録商品
【使用可能カード】エントリーカップ「アヤカシヴァーミリオン」
PRカード
色
HP
180
Bloomレベル
2nd
バトンタッチ
キーワード
カオスシャッフル
お互い、手札すべてを好きな順でデッキの下に戻す。次に、お互い、デッキに戻したカード１枚につき、それぞれのデッキを１枚引く。
アーツ
Disorder　100
イラストレーター名：
COGA
カードナンバー：
hBP01-075"
hPR,hBP01-076,星街すいせい,https://hololive-official-cardgame.com/cardlist/?id=182&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-076_P.png,,PRカード,カードナンバー：hBP01-076,0,,"カードタイプ
ホロメン
タグ
#JP
#0期生
#歌
レアリティ
P
収録商品
PRカード
色
HP
90
Bloomレベル
Debut
バトンタッチ
アーツ
スターの原石　20
相手のバックホロメン１人に特殊ダメージ10を与える（ダウンしても相手のライフは減らない）。
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hBP01-076"
hPR,hBP01-076,星街すいせい,https://hololive-official-cardgame.com/cardlist/?id=198&%2Fcardlist%2Fcardsearch_ex=&expansion=hPR&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP01-076_P_2.png,,PRカード,イラストレーター名：水鈴カードナンバー：hBP01-076,0,,"カードタイプ
ホロメン
タグ
#JP
#0期生
#歌
レアリティ
P
収録商品
PRカード
色
HP
90
Bloomレベル
Debut
バトンタッチ
アーツ
スターの原石　20
相手のバックホロメン１人に特殊ダメージ10を与える（ダウンしても相手のライフは減らない）。
エクストラ
このホロメンはデッキに何枚でも入れられる
イラストレーター名：
水鈴
カードナンバー：
hBP01-076"
